PWS.ID,Primary.Source,Service.Connections.Count,Longitude,Latitude,Population.2016,Population.2021,Population.Change,Maximum.contaminant.levels.violation,Treatment.technique.violation,Health.violation,Monitoring.and.reporting.violation,SAFER.STATUS
CA1910052,Purchased water,6262,-118.35822065984462,33.992905936935095,18388,20665,0.12383075919077659,0.0,0.0,0.0,0.0,Not At-Risk
CA1910186,Ground water,7494,-117.963442686062,34.1346576059468,21556,24734,0.14742994989794025,0.0,0.0,0.0,0.0,Not At-Risk
CA1910139,Purchased water,14427,-118.08861724744108,34.10306789222467,40794,47626,0.16747560915820955,0.0,0.0,0.0,0.0,Potentially At-Risk
CA1910020,Ground water,2996,-118.06557854192113,34.12461784801357,10978,9887,-0.09938057934049918,0.0,0.0,0.0,0.0,At-Risk
CA1910200,Purchased water,498,-117.85396808607,34.0803448685548,2010,2010,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1910046,Purchased water,1546,-117.8769007921664,34.121534349907606,6543,6543,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1910059,Ground water,15214,-118.00843686602384,33.90415189860118,55223,55223,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1910205,Purchased water,39981,-117.92400985413737,34.039052360532345,171182,171182,0.0,0.0,0.0,0.0,0.0,Not Assessed
CA1910174,Surface water,17990,-118.00869100779632,33.94661881126595,64489,64489,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5000082,Ground water,31,-120.86866122692804,37.7901883101034,65,65,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA0710004,Purchased water,20604,-121.71680648855605,37.931113807339344,54700,65118,0.19045703839122485,0.0,0.0,0.0,0.0,Not At-Risk
CA3100041,Surface water,129,-120.90299081982178,39.1456962074371,250,250,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3900842,Ground water,150,-121.15485551947047,38.15208405275071,320,320,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3900682,Ground water,43,-121.1497332401526,38.15853556471571,100,100,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2000502,Ground water,90,-119.5841509022424,37.31876129526278,250,250,0.0,1.0,0.0,1.0,0.0,At-Risk
CA3900504,Ground water,79,-121.08952087084832,38.19063288376107,120,120,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3900512,Ground water,32,-121.24804255461424,38.03306442019481,105,105,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3900517,Ground water,20,-121.24304332362996,38.03475544563798,60,60,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3900523,Ground water,34,-121.2526667759256,38.03841839746733,109,109,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3900543,Ground water,28,-121.41350408883008,37.70930531304328,110,110,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3900558,Ground water,52,-121.34383781670245,38.041790948914496,141,141,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3900563,Ground water,54,-121.24967832238852,38.025927533556114,146,146,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3900714,Ground water,21,-121.30505225711636,38.102862338761526,76,76,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3900720,Ground water,72,-121.24621175013336,38.02613076089181,161,161,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3900722,Ground water,88,-121.2554532969908,38.04034336187125,158,158,0.0,0.0,0.0,0.0,0.0,At-Risk
CA1500555,Ground water,51,-119.20183357255762,35.385522929339935,200,200,0.0,0.0,0.0,0.0,0.0,Failing
CA0600013,Ground water,120,-122.01179182811528,39.40339621525894,356,382,0.07303370786516854,0.0,0.0,0.0,0.0,Not At-Risk
CA2400172,Ground water,12,-120.53868150925967,37.18936157573339,800,800,0.0,0.0,0.0,0.0,1.0,At-Risk
CA5510009,Surface water,3255,-120.20806627063716,37.83913043695561,3400,3400,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3901113,Ground water,32,-121.24382748216922,37.998567497090846,100,100,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3901159,Ground water,38,-121.25045446853746,38.04806359940128,100,100,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3901172,Ground water,54,-121.40147855269883,37.63507493752984,120,120,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3901216,Ground water,97,-121.51477456872551,37.74651204726401,250,250,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3901337,Ground water,129,-121.24905826521312,38.0537660273132,180,180,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3900702,Ground water,44,-121.45598993694176,37.71843256891987,98,98,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3901303,Ground water,70,-121.2799579813577,38.17337945362157,150,150,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3900927,Ground water,36,-121.1082359060359,37.74599928335629,90,90,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA5400542,Ground water,166,-119.08310954513688,35.904129219631585,612,535,-0.12581699346405228,0.0,0.0,0.0,0.0,Not At-Risk
CA4700803,Surface water,73,-122.30795899665809,41.28504312589252,100,100,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1510051,Ground water,303,-118.88080605563628,34.82996307446225,1486,1379,-0.07200538358008075,16.0,0.0,16.0,6.0,Failing
CA1510018,Purchased water,5264,-118.18640545411428,34.865632055498935,19224,16905,-0.12063046192259676,0.0,0.0,0.0,0.0,At-Risk
