k,max_intra_cluster_distance_km
2627,8.890370850135788
2628,8.890370850135788
2629,8.890370850135788
2630,8.890370850135788
2631,8.890370850135788
2632,8.890370850135788
2633,8.890370850135788
2634,8.890370850135788
2635,8.890370850135788
2636,8.890370850135788
2637,8.890370850135788
2638,8.890370850135788
2639,8.890370850135788
2640,8.890370850135788
2641,5.062265742417036
2642,5.062265742417036
2643,5.062265742417036
2644,5.062265742417036
2645,5.062265742417036
2646,5.062265742417036
2647,5.062265742417036
2648,5.062265742417036
2649,5.062265742417036
2650,5.062265742417036
2651,5.062265742417036
2652,5.062265742417036
2653,5.062265742417036
2654,5.062265742417036
2655,5.062265742417036
2656,5.062265742417036
2657,5.062265742417036
2658,5.062265742417036
2659,5.062265742417036
2660,5.062265742417036
2661,5.062265742417036
2662,5.062265742417036
2663,5.062265742417036
2664,5.062265742417036
2665,5.062265742417036
2666,5.062265742417036
2667,5.062265742417036
2668,5.062265742417036
2669,5.062265742417036
2670,5.062265742417036
2671,5.062265742417036
2672,5.062265742417036
2673,5.062265742417036
2674,5.062265742417036
2675,5.062265742417036
2676,5.062265742417036
2677,5.062265742417036
2678,5.062265742417036
2679,5.062265742417036
2680,5.062265742417036
2681,5.062265742417036
2682,5.062265742417036
2683,5.062265742417036
2684,5.062265742417036
2685,5.062265742417036
2686,5.062265742417036
2687,5.062265742417036
2688,5.062265742417036
2689,5.062265742417036
2690,5.062265742417036
2691,5.062265742417036
2692,5.062265742417036
2693,5.062265742417036
2694,5.062265742417036
2695,5.062265742417036
2696,5.062265742417036
2697,5.062265742417036
2698,5.062265742417036
2699,5.062265742417036
2700,5.062265742417036
2701,5.062265742417036
2702,5.062265742417036
2703,5.062265742417036
2704,5.062265742417036
2705,5.062265742417036
2706,5.062265742417036
2707,5.062265742417036
2708,5.062265742417036
2709,5.062265742417036
2710,5.062265742417036
2711,5.062265742417036
2712,5.062265742417036
2713,5.062265742417036
2714,5.062265742417036
2715,5.062265742417036
2716,5.062265742417036
2717,5.062265742417036
2718,5.062265742417036
2719,5.062265742417036
2720,5.062265742417036
2721,5.062265742417036
2722,5.062265742417036
2723,5.062265742417036
2724,5.062265742417036
2725,5.062265742417036
2726,5.062265742417036
2727,5.062265742417036
2728,5.062265742417036
2729,0.9620583888912317
2730,0.9620583888912317
2731,0.9620583888912317
2732,0.9620583888912317
2733,0.9620583888912317
2734,0.9620583888912317
2735,0.9620583888912317
2736,0.9620583888912317
2737,0.9620583888912317
2738,0.5209202864218773
2739,0.3673282468388993
2740,0.3673282468388993
2741,0.08880183442582036
2742,0.08880183442582036
2743,0.08880183442582036
2744,0.08880183442582036
2745,0.0
2746,0.0
2747,0.0
