PWS.ID,Primary.Source,Service.Connections.Count,Longitude,Latitude,Population.2016,Population.2021,Population.Change,Maximum.contaminant.levels.violation,Treatment.technique.violation,Health.violation,Monitoring.and.reporting.violation,SAFER.STATUS,Physical_Consolidation_Type,Physical_Cluster_Number,Managerial_Consolidation_Type,Managerial_Cluster_Number
CA2210924,Ground water,186,-119.71863897410168,37.64795905266653,420,420,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2157,No_Consolidation,1217
CA2210901,Ground water,98,-120.19724535556166,37.71085035237046,193,193,0.0,0.0,0.0,0.0,1.0,At-Risk,No_Consolidation,2158,No_Consolidation,1218
CA4400585,Ground water,18,-122.13776843000416,37.18572913340889,45,45,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk,No_Consolidation,2159,Direct_Acquisition,479
CA3301180,Ground water,85,-116.67238148500194,33.5515263782219,224,224,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2160,Balanced_Merger,480
CA3600088,Ground water,45,-116.9838604988162,34.43406204625128,120,150,0.25,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,2161,Balanced_Merger,481
CA1502653,Ground water,46,-118.315193272048,35.64507488238997,131,150,0.1450381679389313,0.0,0.0,0.0,1.0,At-Risk,No_Consolidation,2162,Balanced_Merger,477
CA2600547,Ground water,108,-118.74248617585285,37.56782633976962,130,230,0.7692307692307693,0.0,0.0,0.0,1.0,Not At-Risk,Balanced_Merger,34,Balanced_Merger,289
CA4300567,Ground water,27,-121.63967546506709,37.02759169632412,132,132,0.0,0.0,0.0,0.0,2.0,Not At-Risk,No_Consolidation,2163,Balanced_Merger,424
CA1503226,Ground water,75,-118.3664065472842,35.19103566919355,139,207,0.4892086330935252,10.0,0.0,10.0,1.0,At-Risk,No_Consolidation,2164,Balanced_Merger,460
CA4500235,Ground water,71,-121.88868166910648,40.48690908448032,210,187,-0.1095238095238095,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,168,Balanced_Merger,171
CA1200566,Surface water,38,-123.55994397780582,41.297676410316,85,85,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2165,Balanced_Merger,482
CA1210008,Surface water,442,-123.78844609979195,40.105005845214514,1500,1500,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,2166,Balanced_Merger,483
CA3010046,Purchased water,14108,-117.81512339859376,33.74678105586433,67700,68088,0.0057311669128508,0.0,0.0,0.0,2.0,Not At-Risk,No_Consolidation,2167,Balanced_Merger,188
CA4900634,Ground water,29,-123.06113860575536,38.48445749740787,45,45,0.0,0.0,0.0,0.0,3.0,At-Risk,Balanced_Merger,152,Balanced_Merger,137
CA2700775,Ground water,16,-121.73205548446732,36.56930856023809,48,48,0.0,0.0,0.0,0.0,4.0,Not At-Risk,Balanced_Merger,93,Balanced_Merger,125
CA4310028,Purchased water,54,-121.88129955719812,37.33519187975293,30000,30000,0.0,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,2168,Direct_Acquisition,476
CA5010013,Ground water,3525,-121.02518109696314,37.31680753424845,10753,11784,0.0958802194736352,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,2169,Direct_Acquisition,241
CA2000688,Ground water,15,-119.62563910055586,37.3853593797376,100,100,0.0,2.0,0.0,2.0,1.0,Failing,No_Consolidation,2170,Balanced_Merger,275
CA1010018,Ground water,3789,-120.06288982680714,36.72764392083574,14068,15282,0.0862951379016207,0.0,0.0,0.0,0.0,Failing,No_Consolidation,2171,No_Consolidation,1219
CA3610014,Ground water,10252,-117.31974999293388,34.052267601553055,52086,55430,0.0642015128825404,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2172,Direct_Acquisition,444
CA4500066,Ground water,40,-122.382279199224,40.51369940608311,86,75,-0.127906976744186,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2173,Balanced_Merger,293
CA4700528,Surface water,95,-122.6315583438146,41.70022166478277,300,300,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2174,Direct_Acquisition,346
CA4900736,Ground water,19,-122.98516257947756,38.80038040844837,40,40,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2175,Balanced_Merger,471
CA2010005,Ground water,1902,-119.7736844325172,37.18455493989541,5921,6224,0.0511737882114507,6.0,0.0,6.0,2.0,Failing,No_Consolidation,2176,Direct_Acquisition,472
CA4900846,Ground water,16,-122.67502009445272,38.5003944096298,55,25,-0.5454545454545454,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2177,Balanced_Merger,139
CA4901355,Ground water,16,-122.61080330487788,38.31819894666752,45,60,0.3333333333333333,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,169,Balanced_Merger,470
CA1009222,Surface water,12,-120.1047239963822,36.31281762358659,40,40,0.0,7.0,0.0,7.0,0.0,Potentially At-Risk,No_Consolidation,2178,Balanced_Merger,473
CA1400518,Ground water,15,-118.35746958925174,37.35931052981114,30,25,-0.1666666666666666,0.0,0.0,0.0,2.0,Not At-Risk,No_Consolidation,2179,Balanced_Merger,474
CA1610006,Ground water,364,-119.82011849448337,36.18362644038509,1301,1277,-0.0184473481936971,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2180,No_Consolidation,1220
CA4010830,Surface water,12,-120.69893451993174,35.32392318694763,15000,15000,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2181,No_Consolidation,1221
CA4010012,Surface water,1954,-120.86695689482058,35.73105908198646,3428,2981,-0.1303967327887981,5.0,0.0,5.0,0.0,Failing,No_Consolidation,2182,No_Consolidation,1222
CA4010832,Ground water,875,-120.63430854944215,35.46368619150056,2500,4128,0.6512,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2183,Balanced_Merger,475
CA4010010,Ground water,923,-120.6900778298915,35.7534009270999,2336,2600,0.1130136986301369,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2184,No_Consolidation,1223
CA4210005,Ground water,278,-119.76375227108922,34.447801537634234,550,550,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,2185,Direct_Acquisition,116
CA5400940,Ground water,49,-118.85160994575617,36.469504143771736,120,200,0.6666666666666666,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2186,Direct_Acquisition,442
CA1010023,Surface water,1705,-119.31858637584548,36.62132052298946,9780,9780,0.0,0.0,0.0,0.0,1.0,At-Risk,No_Consolidation,2187,No_Consolidation,1224
CA5610011,Ground water,7510,-119.0947866091317,34.341744592902444,30048,29321,-0.0241946219382321,0.0,0.0,0.0,2.0,Not At-Risk,No_Consolidation,2188,Direct_Acquisition,363
CA1010501,Ground water,100,-118.91513379733294,36.68961526553333,2950,2950,0.0,0.0,0.0,0.0,2.0,Not At-Risk,No_Consolidation,2189,No_Consolidation,1225
CA5410503,Surface water,125,-118.7345163580679,36.59616787732265,40,2940,72.5,14.0,0.0,14.0,1.0,Failing,No_Consolidation,2190,No_Consolidation,1226
CA5410513,Ground water,45,-118.8322602580994,36.49043927356944,30,2930,96.66666666666669,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2191,Direct_Acquisition,442
CA3600260,Ground water,102,-117.13347890596955,34.20011795443452,530,530,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2192,Balanced_Merger,443
CA3610048,Ground water,605,-117.33981018682265,34.07483498473551,2200,2000,-0.0909090909090909,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,2193,Direct_Acquisition,444
CA1500404,Ground water,42,-118.46676906547096,35.70782248783055,84,68,-0.1904761904761904,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,167,Joint_Merger,54
CA3010079,Purchased water,9541,-117.6845079456928,33.65101723040931,48628,58821,0.2096117463189931,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2194,Balanced_Merger,445
CA4910017,Ground water,8965,-122.80360515970862,38.54310272539175,27486,28397,0.0331441461107472,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2195,Balanced_Merger,414
CA3205001,Ground water,1107,-121.14264944728409,40.28329395271151,50,50,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2196,Balanced_Merger,162
CA4310006,Ground water,14593,-121.64207061554848,37.13255485683071,41779,46454,0.1118983221235549,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2197,Direct_Acquisition,441
CA2702299,Ground water,58,-121.80182112877188,36.26049444086949,150,286,0.9066666666666666,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2198,Balanced_Merger,381
CA0710006,Surface water,9970,-122.12182681675708,37.9961032846279,35375,35375,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2199,No_Consolidation,1227
CA5500128,Ground water,53,-120.40418580642029,38.02498572486291,59,67,0.135593220338983,0.0,0.0,0.0,0.0,Not At-Risk,Joint_Merger,0,Joint_Merger,5
CA1400072,Ground water,33,-118.07445986335544,36.61644977473733,70,70,0.0,0.0,0.0,0.0,3.0,Not At-Risk,No_Consolidation,2200,Direct_Acquisition,388
CA1400037,Ground water,48,-118.0485319435692,36.544662626334144,60,60,0.0,19.0,0.0,19.0,4.0,Failing,No_Consolidation,2201,Direct_Acquisition,388
CA2700687,Ground water,40,-121.62748998388231,36.78745826421957,120,120,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2202,Balanced_Merger,446
CA2702198,Ground water,41,-121.55012286858896,36.66954959279597,183,183,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2203,Balanced_Merger,283
CA4900640,Ground water,18,-123.06710881278248,38.49193178382353,40,40,0.0,0.0,36.0,36.0,0.0,At-Risk,Balanced_Merger,152,Balanced_Merger,137
CA2700674,Ground water,76,-121.70797110842317,36.81481289014389,180,180,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,153,Joint_Merger,101
CA2700579,Ground water,20,-121.72937766907582,36.83523035610461,60,60,0.0,0.0,0.0,0.0,0.0,Failing,No_Consolidation,2204,Balanced_Merger,447
CA4500194,Ground water,32,-122.3105832893928,41.30985811513336,100,90,-0.1,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,51,Direct_Acquisition,157
CA5400556,Ground water,25,-118.90921662535696,36.412070944165855,53,53,0.0,0.0,0.0,0.0,3.0,Potentially At-Risk,Balanced_Merger,154,Balanced_Merger,440
CA3710800,Ground water,6,-116.68314543455642,33.32426192492678,125,125,0.0,0.0,0.0,0.0,2.0,Not At-Risk,No_Consolidation,2205,Balanced_Merger,152
CA5310001,Surface water,1654,-122.9348138026439,40.72527835310419,3554,3400,-0.0433314575126617,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,2206,Direct_Acquisition,190
CA5200570,Ground water,75,-122.20256105293905,40.218904327757215,145,145,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2207,Direct_Acquisition,249
CA3600027,Ground water,45,-116.86457917045988,34.451133004520884,260,260,0.0,2.0,0.0,2.0,1.0,Failing,No_Consolidation,2208,Balanced_Merger,112
CA2800527,Ground water,17,-122.44772331098278,38.55619606041672,35,35,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,104,Balanced_Merger,339
CA5200548,Ground water,30,-122.24553025312376,40.18468489523476,75,85,0.1333333333333333,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2209,Direct_Acquisition,249
CA2300609,Ground water,31,-123.81284336246809,39.33902248173737,50,50,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,146,Joint_Merger,104
CA1910052,Purchased water,6262,-118.35822065984462,33.992905936935095,18388,20665,0.1238307591907765,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2210,Balanced_Merger,435
CA1910186,Ground water,7494,-117.963442686062,34.1346576059468,21556,24734,0.1474299498979402,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2211,Balanced_Merger,436
CA1910139,Purchased water,14427,-118.08861724744108,34.10306789222467,40794,47626,0.1674756091582095,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2212,Balanced_Merger,259
CA1910020,Ground water,2996,-118.06557854192113,34.12461784801357,10978,9887,-0.0993805793404991,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,2213,Balanced_Merger,154
CA1910200,Purchased water,498,-117.85396808607,34.0803448685548,2010,2010,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2214,Balanced_Merger,331
CA1910046,Purchased water,1546,-117.8769007921664,34.121534349907606,6543,6543,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2215,Direct_Acquisition,437
CA1910059,Ground water,15214,-118.00843686602384,33.90415189860118,55223,55223,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2216,Balanced_Merger,362
CA1910205,Purchased water,39981,-117.92400985413737,34.039052360532345,171182,171182,0.0,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,2217,Direct_Acquisition,438
CA1910174,Surface water,17990,-118.00869100779632,33.94661881126595,64489,64489,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2218,Balanced_Merger,362
CA5000082,Ground water,31,-120.86866122692804,37.7901883101034,65,65,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2219,Direct_Acquisition,439
CA0710004,Purchased water,20604,-121.71680648855605,37.931113807339344,54700,65118,0.1904570383912248,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2220,Direct_Acquisition,422
CA3100041,Surface water,129,-120.90299081982178,39.1456962074371,250,250,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2221,No_Consolidation,1228
CA3900842,Ground water,150,-121.15485551947047,38.15208405275071,320,320,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,149,Balanced_Merger,226
CA3900682,Ground water,43,-121.1497332401526,38.15853556471571,100,100,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,149,Balanced_Merger,226
CA2000502,Ground water,90,-119.5841509022424,37.31876129526278,250,250,0.0,1.0,0.0,1.0,0.0,At-Risk,No_Consolidation,2222,Direct_Acquisition,367
CA3900504,Ground water,79,-121.08952087084832,38.19063288376107,120,120,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2223,No_Consolidation,1229
CA3900512,Ground water,32,-121.24804255461424,38.03306442019481,105,105,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2224,Joint_Merger,47
CA3900517,Ground water,20,-121.24304332362996,38.03475544563798,60,60,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,2225,Joint_Merger,47
CA3900523,Ground water,34,-121.2526667759256,38.03841839746733,109,109,0.0,0.0,0.0,0.0,0.0,At-Risk,Balanced_Merger,150,Joint_Merger,44
CA3900543,Ground water,28,-121.41350408883008,37.70930531304328,110,110,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2226,Direct_Acquisition,454
CA3900558,Ground water,52,-121.34383781670245,38.041790948914496,141,141,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,2227,Balanced_Merger,450
CA3900563,Ground water,54,-121.24967832238852,38.025927533556114,146,146,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,151,Joint_Merger,75
CA3900714,Ground water,21,-121.30505225711636,38.102862338761526,76,76,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,2228,Direct_Acquisition,455
CA3900720,Ground water,72,-121.24621175013336,38.02613076089181,161,161,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,151,Joint_Merger,75
CA3900722,Ground water,88,-121.2554532969908,38.04034336187125,158,158,0.0,0.0,0.0,0.0,0.0,At-Risk,Balanced_Merger,150,Joint_Merger,44
CA1500555,Ground water,51,-119.20183357255762,35.385522929339935,200,200,0.0,0.0,0.0,0.0,0.0,Failing,No_Consolidation,2229,Direct_Acquisition,318
CA0600013,Ground water,120,-122.01179182811528,39.40339621525894,356,382,0.0730337078651685,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2230,Balanced_Merger,456
CA2400172,Ground water,12,-120.53868150925967,37.18936157573339,800,800,0.0,0.0,0.0,0.0,1.0,At-Risk,No_Consolidation,2231,No_Consolidation,1230
CA5510009,Surface water,3255,-120.20806627063716,37.83913043695561,3400,3400,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2232,No_Consolidation,1231
CA3901113,Ground water,32,-121.24382748216922,37.998567497090846,100,100,0.0,0.0,0.0,0.0,0.0,At-Risk,Balanced_Merger,157,Joint_Merger,12
CA3901159,Ground water,38,-121.25045446853746,38.04806359940128,100,100,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,158,Joint_Merger,48
CA3901172,Ground water,54,-121.40147855269883,37.63507493752984,120,120,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2233,No_Consolidation,1232
CA3901216,Ground water,97,-121.51477456872551,37.74651204726401,250,250,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,159,Joint_Merger,63
CA3901337,Ground water,129,-121.24905826521312,38.0537660273132,180,180,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,158,Joint_Merger,48
CA3900702,Ground water,44,-121.45598993694176,37.71843256891987,98,98,0.0,0.0,0.0,0.0,0.0,At-Risk,Direct_Acquisition,160,Direct_Acquisition,454
CA3901303,Ground water,70,-121.2799579813577,38.17337945362157,150,150,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2234,Balanced_Merger,451
CA3900927,Ground water,36,-121.1082359060359,37.74599928335629,90,90,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2235,Balanced_Merger,256
CA5400542,Ground water,166,-119.08310954513688,35.904129219631585,612,535,-0.1258169934640522,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2236,No_Consolidation,1233
CA4700803,Surface water,73,-122.30795899665809,41.28504312589252,100,100,0.0,0.0,0.0,0.0,1.0,Not At-Risk,Balanced_Merger,161,Direct_Acquisition,157
CA1510051,Ground water,303,-118.88080605563628,34.82996307446225,1486,1379,-0.0720053835800807,16.0,0.0,16.0,6.0,Failing,No_Consolidation,2237,Balanced_Merger,156
CA1510018,Purchased water,5264,-118.18640545411428,34.865632055498935,19224,16905,-0.1206304619225967,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,2238,Direct_Acquisition,189
CA3610029,Purchased water,11940,-117.7041595596718,34.05635913149667,56039,57973,0.0345116793661557,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,2239,Balanced_Merger,269
CA2810002,Surface water,1497,-122.5896124708542,38.58641542252005,5155,5610,0.0882638215324927,5.0,0.0,5.0,0.0,Potentially At-Risk,No_Consolidation,2240,No_Consolidation,1234
CA4110019,Ground water,359,-122.1485810844652,37.4603418194062,3128,3128,0.0,0.0,1.0,1.0,0.0,Not At-Risk,No_Consolidation,2241,Balanced_Merger,255
CA3210011,Ground water,554,-120.65266658754211,39.79222933373135,325,1525,3.692307692307693,1.0,0.0,1.0,0.0,Not At-Risk,No_Consolidation,2242,Balanced_Merger,383
CA3600258,Ground water,159,-117.17754478614994,34.236683826880245,605,605,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,2243,Balanced_Merger,265
CA4910019,Purchased water,997,-122.8940660456356,38.480672728882105,2500,3291,0.3164,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2244,Direct_Acquisition,155
CA3900983,Ground water,43,-121.17051955368125,37.99503224658193,100,100,0.0,0.0,0.0,0.0,0.0,At-Risk,Joint_Merger,9,Joint_Merger,15
CA5200014,Ground water,28,-122.21647583210448,40.13639806525688,75,75,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Joint_Merger,16,Joint_Merger,3
CA1009027,Surface water,69,-120.21389745851442,36.34386884069627,300,300,0.0,5.0,0.0,5.0,0.0,Not At-Risk,No_Consolidation,2245,Balanced_Merger,448
CA1009028,Surface water,40,-120.21040462134054,36.29914116501182,160,160,0.0,5.0,0.0,5.0,0.0,Potentially At-Risk,No_Consolidation,2246,Balanced_Merger,448
CA1000213,Surface water,20,-120.28946493805314,36.34397126291216,100,100,0.0,5.0,0.0,5.0,0.0,Potentially At-Risk,No_Consolidation,2247,Balanced_Merger,449
CA5200010,Ground water,46,-122.08794131578183,39.90836992417828,80,45,-0.4375,0.0,0.0,0.0,0.0,Not At-Risk,Joint_Merger,3,Joint_Merger,21
CA1710010,Ground water,794,-122.60846917536536,38.91188098768372,1902,1355,-0.2875920084121977,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2248,Balanced_Merger,274
CA2610003,Ground water,258,-119.22175835360687,38.24774473395134,850,851,0.0011764705882352,9.0,0.0,9.0,3.0,At-Risk,No_Consolidation,2249,No_Consolidation,1235
CA3600301,Ground water,137,-117.24654614404147,34.23854249228762,640,640,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2250,Balanced_Merger,336
CA4100540,Ground water,10,-122.37216044819952,37.23729266489001,35,35,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,155,Balanced_Merger,378
CA3500578,Ground water,13,-121.51043623308416,36.806695409721776,36,36,0.0,0.0,0.0,0.0,4.0,Not At-Risk,No_Consolidation,2251,Direct_Acquisition,328
CA3900724,Ground water,71,-121.32849901652698,38.0526969983941,200,200,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,2252,Balanced_Merger,450
CA3901075,Ground water,47,-121.30570972842742,38.16439483325985,68,68,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,156,Balanced_Merger,451
CA3901092,Ground water,94,-121.205657899704,38.137723856685625,293,293,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2253,Balanced_Merger,226
CA1500327,Ground water,23,-117.99015479896995,35.283054123896186,31,55,0.7741935483870968,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,2254,No_Consolidation,1236
CA1210009,Ground water,7670,-124.14992317177676,40.754310380111896,19000,19485,0.0255263157894736,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2255,Balanced_Merger,452
CA2701633,Ground water,16,-121.48410789594884,36.50293383719173,48,48,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,2256,Direct_Acquisition,109
CA2000533,Ground water,58,-119.63087399355,37.44238928501931,120,120,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,2257,Balanced_Merger,453
CA5500119,Ground water,59,-120.14002632540613,37.84557283828902,57,59,0.0350877192982456,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,2258,No_Consolidation,1237
CA1000484,Surface water,394,-119.64831498198464,36.97627987029904,722,1100,0.5235457063711911,10.0,0.0,10.0,2.0,Failing,No_Consolidation,2259,Balanced_Merger,484
